INCIDENT_MONTH,TIME_OF_DAY,PHASE_OF_FLIGHT,ALTITUDE_GROUP,DISTANCE_GROUP,SPECIES,SIZE_CLEAN,NUM_STRUCK,AC_CLASS,AC_MASS,TYPE_ENG,NUM_ENGS,FAAREGION,STATE,SKY_CLEAN,Damage_Binary
11,Day,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,OH,No Cloud,0
10,Day,Take-off Run,0-500 ft,0 NM,Merlin,Small,1,A,3.0,D,2.0,AGL,OH,Some Cloud,0
12,Day,Approach,0-500 ft,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,NC,No Cloud,0
12,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - small,Small,2-10,A,4.0,D,2.0,ACE,MO,Some Cloud,0
12,Night,Descent,"3,501-10,000 ft",Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
12,Night,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,FGN,FN,No Cloud,0
12,Day,Approach,"501-1,500 ft",0-5 NM,Sparrows,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
12,Night,Landing Roll,0-500 ft,0 NM,Western sandpiper,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
12,Day,Take-off Run,0-500 ft,0 NM,Western meadowlark,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
12,Day,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
12,Day,Approach,Unknown,Unknown,Unknown bird - small,Small,1,A,1.0,A,1.0,ASW,TX,No Cloud,0
12,Day,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
4,Night,Approach,"3,501-10,000 ft",20-50 NM,Canada goose,Large,2-10,A,4.0,D,2.0,AGL,IL,Unknown,0
10,Day,Climb,0-500 ft,0-5 NM,Western meadowlark,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,1
12,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ACE,MO,Some Cloud,0
12,Night,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,Overcast,0
12,Night,Landing Roll,0-500 ft,0 NM,White-headed gull complex,Medium,1,A,4.0,D,2.0,ANM,OR,Unknown,0
12,Night,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,TN,Some Cloud,0
12,Day,Approach,"1,501-3,500 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
12,Day,Landing Roll,0-500 ft,0 NM,Killdeer,Small,1,A,2.0,B,2.0,ASW,TX,Some Cloud,0
12,Day,Approach,"501-1,500 ft",0-5 NM,Cedar waxwing,Small,2-10,A,4.0,D,2.0,AWP,CA,No Cloud,0
12,Day,Approach,Unknown,Unknown,Short-billed gull,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
12,Day,Approach,Unknown,Unknown,Horned lark,Small,1,A,4.0,D,2.0,AWP,CA,Overcast,0
7,Day,Approach,Unknown,0 NM,Brown-headed cowbird,Small,2-10,A,5.0,D,2.0,AEA,NY,Some Cloud,0
11,Night,Landing Roll,0-500 ft,0 NM,Short-eared owl,Small,1,A,4.0,D,2.0,AAL,AK,No Cloud,0
12,Day,Local,"501-1,500 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,KY,No Cloud,0
12,Night,Take-off Run,0-500 ft,0 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
12,Day,Climb,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
12,Night,Approach,Unknown,Unknown,Mourning dove,Small,1,A,4.0,D,2.0,AEA,VA,Some Cloud,0
10,Day,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
10,Night,Approach,0-500 ft,0 NM,Mourning dove,Small,1,A,4.0,D,2.0,AGL,OH,No Cloud,1
10,Day,Climb,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,IL,Some Cloud,0
10,Day,Take-off Run,0-500 ft,0 NM,American kestrel,Small,1,A,4.0,D,2.0,ANE,ME,Some Cloud,0
10,Night,Approach,"3,501-10,000 ft",20-50 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,AEA,MD,No Cloud,0
10,Day,Climb,Unknown,Unknown,Horned lark,Small,1,A,3.0,D,2.0,AWP,CA,No Cloud,0
10,Dusk,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - large,Large,1,A,4.0,D,3.0,AEA,PA,Unknown,1
10,Night,Climb,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,NC,Unknown,0
10,Night,Climb,"1,501-3,500 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AEA,DC,Unknown,0
10,Day,Landing Roll,0-500 ft,0 NM,European starling,Small,2-10,A,2.0,A,2.0,ANE,MA,No Cloud,0
10,Night,Approach,"3,501-10,000 ft",Unknown,Lincoln's sparrow,Small,1,A,4.0,D,2.0,ASW,TX,Overcast,0
11,Day,Approach,0-500 ft,0 NM,Mourning dove,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
10,Day,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,HI,No Cloud,0
10,Day,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,1.0,A,1.0,AWP,CA,Unknown,0
10,Day,Climb,0-500 ft,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,DC,Unknown,0
10,Night,Approach,"501-1,500 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,DC,Unknown,0
10,Night,Approach,"1,501-3,500 ft",5-20 NM,Scarlet tanager,Small,1,A,4.0,D,2.0,ASO,GA,No Cloud,0
12,Day,Take-off Run,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,CA,Overcast,0
12,Day,Landing Roll,0-500 ft,0 NM,Mourning dove,Small,1,A,4.0,D,2.0,AWP,CA,Overcast,0
10,Night,Landing Roll,0-500 ft,0 NM,Coyote,Large,1,A,4.0,D,2.0,ANM,WA,Overcast,1
12,Day,Take-off Run,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
10,Night,Approach,"3,501-10,000 ft",5-20 NM,Unknown bird,Unknown,2-10,A,4.0,D,2.0,ASO,FL,Unknown,0
10,Day,Climb,"3,501-10,000 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,NC,Unknown,0
10,Day,Approach,"3,501-10,000 ft",5-20 NM,White-crowned sparrow,Small,1,A,4.0,D,2.0,AWP,AZ,No Cloud,0
1,Night,Local,"3,501-10,000 ft",Unknown,Unknown bird,Unknown,1,A,1.0,A,1.0,AEA,PA,Unknown,0
1,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Unknown,0
1,Day,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,LA,Unknown,0
2,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
2,Night,Departure,Unknown,Unknown,Unknown bird,Unknown,1,A,1.0,A,1.0,ASO,FL,Unknown,0
2,Night,Approach,0-500 ft,Unknown,Unknown bird,Unknown,1,A,1.0,A,1.0,AGL,MI,Unknown,0
3,Night,Approach,Unknown,5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,PA,Unknown,0
3,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,1.0,A,1.0,AWP,CA,Unknown,0
10,Day,Approach,Unknown,0-5 NM,Black vulture,Large,1,A,1.0,A,1.0,AEA,VA,Some Cloud,1
3,Night,Approach,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,SC,Unknown,0
3,Night,Climb,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
4,Night,Approach,Unknown,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,Unknown,0
4,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
4,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,WI,Unknown,0
4,Dusk,Departure,Unknown,Unknown,Unknown bird - small,Small,1,A,3.0,D,2.0,ASW,TX,Unknown,0
10,Day,Approach,"1,501-3,500 ft",5-20 NM,Canada goose,Large,2-10,A,4.0,D,2.0,AEA,NJ,Some Cloud,1
4,Dusk,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Unknown,0
4,Night,Approach,Unknown,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,PA,Unknown,0
5,Day,Approach,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,AR,Unknown,0
5,Night,Descent,"3,501-10,000 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,Unknown,0
5,Night,Climb,"3,501-10,000 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,NC,Unknown,0
6,Day,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
4,Dusk,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,NJ,Unknown,0
5,Day,Departure,Unknown,Unknown,Unknown bird,Unknown,1,A,1.0,A,1.0,AWP,AZ,Unknown,0
5,Day,Arrival,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,OK,Unknown,0
5,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,Unknown,0
5,Night,Approach,0-500 ft,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,Unknown,0
5,Night,Approach,Unknown,Unknown,Unknown bird - small,Small,1,A,1.0,A,1.0,ANM,WA,Unknown,0
5,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,NV,Unknown,0
6,Night,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,3.0,D,2.0,AGL,OH,Unknown,0
6,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,GA,Unknown,0
6,Day,Approach,Unknown,0 NM,Unknown bird,Unknown,1,A,1.0,A,2.0,ASW,TX,Unknown,0
6,Day,Taxi,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ACE,MO,Unknown,0
6,Night,Approach,0-500 ft,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,Unknown,0
6,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,3.0,D,2.0,AEA,DC,Unknown,0
7,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Unknown,0
7,Day,Approach,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
7,Day,Climb,Unknown,Unknown,Unknown bird - small,Small,2-10,A,3.0,D,2.0,ASO,NC,Unknown,0
7,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,1.0,A,1.0,AGL,IL,Unknown,0
7,Day,Departure,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,Unknown,0
7,Day,Arrival,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
7,Day,Arrival,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
7,Day,Arrival,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
7,Day,Departure,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
7,Day,Arrival,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,LA,Unknown,0
7,Day,Departure,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,NY,Unknown,0
7,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,3.0,D,2.0,ASO,TN,Unknown,0
7,Night,Approach,Unknown,0-5 NM,Unknown bird,Unknown,1,A,3.0,D,2.0,ASW,TX,Unknown,0
8,Night,Approach,Unknown,5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,Unknown,0
8,Day,Approach,Unknown,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AEA,DC,Unknown,0
8,Day,Climb,Unknown,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,OH,Unknown,0
8,Day,Departure,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
8,Day,Local,Unknown,0 NM,European starling,Small,2-10,A,1.0,A,1.0,ACE,KS,Unknown,0
8,Day,Departure,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,GA,Unknown,0
8,Dusk,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,GA,Unknown,0
8,Day,Approach,Unknown,Unknown,Gulls,Medium,1,A,4.0,D,2.0,AGL,MN,Unknown,0
8,Day,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,Unknown,0
8,Night,Approach,0-500 ft,Unknown,Unknown bird,Unknown,1,A,1.0,A,1.0,AGL,OH,Unknown,0
8,Day,Approach,0-500 ft,Unknown,Unknown bird,Unknown,1,A,2.0,C,1.0,ANE,MA,Unknown,0
8,Day,Climb,Unknown,0 NM,Gulls,Medium,1,A,2.0,C,2.0,ASW,TX,Unknown,0
8,Dusk,Departure,Unknown,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,Unknown,0
8,Dusk,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
8,Day,Departure,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,IN,Unknown,0
8,Day,Approach,Unknown,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ANM,WA,Unknown,0
8,Day,Approach,"501-1,500 ft",5-20 NM,Unknown bird,Unknown,1,A,3.0,D,2.0,AEA,NJ,Unknown,0
9,Night,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,3.0,D,2.0,AGL,IL,Unknown,0
9,Day,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ANE,MA,Unknown,0
9,Day,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Unknown,0
9,Night,Approach,Unknown,0 NM,Unknown bird,Unknown,1,A,3.0,D,2.0,AGL,OH,Unknown,0
9,Day,Approach,Unknown,0-5 NM,Unknown bird,Unknown,2-10,A,3.0,D,2.0,ASO,NC,Unknown,0
9,Day,Approach,Unknown,0-5 NM,Unknown bird,Unknown,2-10,A,2.0,D,2.0,ASO,NC,Unknown,0
9,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,LA,Unknown,0
9,Dusk,Approach,Unknown,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Unknown,0
9,Day,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,3.0,D,2.0,ACE,KS,Unknown,0
9,Day,Approach,Unknown,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,Unknown,0
9,Day,Departure,Unknown,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ACE,MO,Unknown,0
9,Day,Approach,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,1.0,A,1.0,AGL,MI,Unknown,0
9,Day,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,3.0,D,2.0,AGL,MI,Unknown,0
9,Night,Climb,"3,501-10,000 ft",5-20 NM,Unknown bird,Unknown,1,A,1.0,A,1.0,ACE,IA,Unknown,0
9,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,Unknown,0
10,Day,Landing Roll,0-500 ft,0 NM,Sharp-tailed grouse,Medium,1,A,1.0,A,1.0,AGL,ND,Some Cloud,1
9,Night,Approach,"3,501-10,000 ft",Unknown,Unknown bird - large,Large,1,A,3.0,D,2.0,AEA,WV,Unknown,0
9,Dusk,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ANM,UT,Unknown,0
9,Night,Approach,"1,501-3,500 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,LA,Unknown,0
9,Night,Approach,0-500 ft,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Unknown,0
9,Night,Approach,"1,501-3,500 ft",Unknown,Unknown bird - large,Large,1,A,4.0,D,2.0,AEA,PA,Unknown,0
10,Night,Approach,Unknown,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ANE,NH,Unknown,0
10,Night,Approach,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
10,Night,Approach,"1,501-3,500 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ANM,ID,Unknown,0
9,Night,Local,"1,501-3,500 ft",0-5 NM,Unknown bird,Unknown,1,A,1.0,C,1.0,ASO,SC,Unknown,0
12,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,TN,No Cloud,0
10,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,3.0,D,2.0,ASO,FL,Unknown,0
12,Night,Approach,"1,501-3,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
10,Day,Climb,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,SC,Unknown,0
10,Day,Climb,"10,000 ft+",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Unknown,0
12,Night,Arrival,Unknown,Unknown,Killdeer,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
12,Night,Take-off Run,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,FGN,FN,Some Cloud,0
12,Day,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ACE,MO,Some Cloud,0
10,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird - large,Large,2-10,A,4.0,D,2.0,FGN,FN,No Cloud,1
12,Dawn,Approach,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,FGN,FN,Some Cloud,0
12,Dawn,Take-off Run,0-500 ft,0 NM,Western meadowlark,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
12,Day,Landing Roll,0-500 ft,0 NM,Horned lark,Small,1,A,4.0,D,2.0,ANM,CO,Some Cloud,0
12,Day,Take-off Run,0-500 ft,0 NM,Cooper's hawk,Medium,1,A,2.0,A,2.0,ANE,MA,Some Cloud,0
12,Day,Taxi,0-500 ft,0 NM,Western cattle egret,Small,1,A,1.0,A,1.0,ASO,FL,No Cloud,0
10,Day,Climb,0-500 ft,0-5 NM,Turkey vulture,Large,1,A,3.0,D,2.0,ASO,FL,Some Cloud,1
12,Night,Approach,0-500 ft,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
12,Night,Approach,0-500 ft,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,NC,Unknown,0
12,Day,Landing Roll,0-500 ft,0 NM,Western meadowlark,Small,1,A,4.0,D,2.0,ANM,WA,Overcast,0
10,Night,Climb,"1,501-3,500 ft",5-20 NM,Mallard,Medium,1,B,2.0,F,1.0,ASW,TX,No Cloud,1
10,Dawn,Approach,Unknown,5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Unknown,0
10,Day,Approach,Unknown,0-5 NM,Unknown bird,Unknown,1,A,2.0,D,2.0,ANM,CO,Unknown,0
10,Dusk,Climb,Unknown,0 NM,Unknown bird,Unknown,1,A,3.0,D,2.0,ASO,FL,Unknown,0
10,Night,Approach,Unknown,5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AEA,VA,Unknown,0
10,Day,Approach,Unknown,Unknown,Unknown bird,Unknown,1,A,1.0,A,1.0,ASW,TX,Unknown,0
10,Day,Approach,Unknown,0 NM,Barn swallow,Small,2-10,A,4.0,D,2.0,ACE,NE,Unknown,0
10,Night,Approach,"3,501-10,000 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Unknown,0
10,Night,Approach,0-500 ft,0-5 NM,Palm warbler,Small,1,A,4.0,D,2.0,ANM,OR,Unknown,0
10,Day,Climb,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,NC,Unknown,0
10,Day,Approach,0-500 ft,Unknown,European starling,Small,2-10,A,4.0,D,2.0,AEA,NJ,Overcast,1
10,Night,Arrival,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,Unknown,0
10,Day,Landing Roll,0-500 ft,0 NM,Pacific golden-plover,Small,2-10,A,4.0,D,2.0,AWP,MP,Overcast,0
10,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,MI,Unknown,0
10,Night,Approach,Unknown,0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,TN,Unknown,0
10,Night,Approach,0-500 ft,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,NC,Unknown,0
10,Day,Arrival,Unknown,0 NM,Peregrine falcon,Medium,1,A,4.0,D,2.0,AEA,NY,Unknown,0
10,Day,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,FL,Some Cloud,0
10,Day,Landing Roll,0-500 ft,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Unknown,0
10,Day,Climb,"501-1,500 ft",0-5 NM,Unknown bird - small,Small,1,A,1.0,A,1.0,ASW,TX,No Cloud,1
10,Day,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,2-10,A,4.0,D,2.0,ACE,MO,Unknown,0
12,Day,Approach,"501-1,500 ft",0-5 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,No Cloud,0
10,Day,Arrival,Unknown,Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,AGL,IL,Unknown,0
10,Night,Landing Roll,0-500 ft,0 NM,Silver-haired bat,Small,1,A,4.0,D,2.0,ANM,UT,Unknown,0
10,Dawn,Take-off Run,0-500 ft,0 NM,Sabine's gull,Small,1,A,4.0,D,2.0,ANM,OR,No Cloud,0
10,Day,Departure,Unknown,Unknown,Mourning dove,Small,1,A,4.0,D,2.0,ASW,TX,Unknown,0
10,Day,Climb,Unknown,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,AGL,WI,Unknown,0
12,Day,Landing Roll,0-500 ft,0 NM,Horned lark,Small,1,A,3.0,D,2.0,ANM,ID,Overcast,0
12,Night,Approach,"501-1,500 ft",0-5 NM,Greater white-fronted goose,Large,2-10,A,4.0,D,2.0,AWP,CA,No Cloud,0
12,Day,Arrival,Unknown,0 NM,Red-tailed hawk,Medium,1,A,4.0,D,2.0,AWP,CA,Overcast,0
10,Day,Climb,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
10,Day,Approach,Unknown,0-5 NM,Unknown bird,Unknown,1,A,1.0,A,1.0,ASW,TX,Unknown,0
10,Night,Descent,"3,501-10,000 ft",Unknown,Unknown bird,Unknown,1,A,4.0,D,2.0,ASW,TX,Unknown,0
11,Day,Approach,Unknown,0 NM,Osprey,Large,1,A,4.0,D,2.0,ASO,FL,Some Cloud,1
10,Day,Approach,0-500 ft,Unknown,Chimney swift,Small,1,A,4.0,D,2.0,ACE,MO,Unknown,0
12,Day,Climb,0-500 ft,0 NM,Horned lark,Small,1,A,4.0,D,2.0,ANM,CO,No Cloud,0
10,Dawn,Arrival,Unknown,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,CA,Unknown,0
10,Day,Approach,Unknown,0 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,ASO,FL,Unknown,0
12,Day,Approach,0-500 ft,0 NM,Western meadowlark,Small,1,A,4.0,D,2.0,AWP,CA,Overcast,0
12,Dawn,Approach,Unknown,Unknown,Horned lark,Small,1,A,4.0,D,2.0,ANM,CO,Some Cloud,0
12,Night,Approach,"501-1,500 ft",Unknown,Unknown bird - medium,Medium,1,A,4.0,D,2.0,ASO,TN,Some Cloud,0
11,Night,Approach,"1,501-3,500 ft",0-5 NM,American robin,Small,1,A,4.0,D,2.0,ASW,AR,Some Cloud,1
12,Day,Climb,0-500 ft,0 NM,Wild turkey,Large,1,A,,,,ASO,FL,Some Cloud,0
10,Dusk,Arrival,Unknown,Unknown,Mourning dove,Small,1,A,3.0,D,2.0,AGL,IL,Unknown,0
10,Dawn,Arrival,Unknown,0 NM,Pacific golden-plover,Small,2-10,A,4.0,D,2.0,AEA,NY,Unknown,0
11,Day,Take-off Run,0-500 ft,0 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,AWP,CA,Overcast,1
12,Night,Approach,Unknown,0 NM,Rock pigeon,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
12,Night,Approach,"1,501-3,500 ft",5-20 NM,Green-winged teal,Small,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
12,Day,Take-off Run,0-500 ft,0 NM,Herring gull,Medium,1,A,4.0,D,2.0,AEA,NY,Unknown,0
12,Night,Approach,0-500 ft,Unknown,"Ducks, geese, swans",Large,1,A,3.0,D,2.0,AWP,CA,Overcast,0
12,Dawn,Climb,Unknown,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,FGN,FN,Overcast,0
12,Day,Approach,0-500 ft,0 NM,Eastern meadowlark,Small,1,A,4.0,C,4.0,ASO,NC,Some Cloud,0
11,Day,Approach,0-500 ft,0-5 NM,Unknown bird - medium,Medium,2-10,A,3.0,D,3.0,ASW,TX,Overcast,1
11,Night,Approach,"1,501-3,500 ft",5-20 NM,American robin,Small,1,A,4.0,D,2.0,AEA,NY,Some Cloud,1
12,Night,Climb,"501-1,500 ft",0-5 NM,Unknown bird - medium,Medium,1,A,4.0,D,2.0,AWP,CA,Overcast,0
12,Dawn,Climb,0-500 ft,0-5 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,ASO,SC,Some Cloud,0
12,Dusk,Approach,Unknown,Unknown,Unknown bird - small,Small,1,A,4.0,D,2.0,ASW,TX,No Cloud,0
12,Day,Landing Roll,0-500 ft,0 NM,Unknown bird - small,Small,1,A,4.0,D,2.0,AWP,CA,No Cloud,0
12,Night,Approach,"1,501-3,500 ft",5-20 NM,Unknown bird,Unknown,1,A,4.0,D,2.0,AWP,CA,Some Cloud,0
